USS Swasey (DE-248),-,1St Effect Drain Pump For Distilling Plant,Buffalo Pumps
USS Swasey (DE-248),-,Distiller Circulating Pumps ,Buffalo Pumps
USS Swasey (DE-248),-,Fire And Bilge Pumps,Ingersoll Rand Co.
USS Swasey (DE-248),-,Fire And Flushing Pumps,Ingersoll Rand Co.
USS Swasey (DE-248),-,Main Reduction Gear,Farrel Birmingham
USS Swasey (DE-248),-,Refrigerating Compressor And Condenser,Carrier
USS Swasey (DE-248),-,Main Propulsion Control Air Compressor,Westinghouse
USS Swasey (DE-248),-,Fuel Oil Apparatus,Sharples Corp.
USS Swasey (DE-248),-,Bench Grinder,Cincinnati Electric Tool Co.
USS Churchill County (LST-583),-,Pressure Reduction & Regulating Valve,A.W. Cash
USS Churchill County (LST-583),-,Steering Gear,Baldwin
USS Churchill County (LST-583),-,Refrigeration Plant,Carrier
USS Churchill County (LST-583),-,Distiller Feed Pumps,Carver
USS Churchill County (LST-583),-,Distiller Condensate Pumps,Carver
USS Churchill County (LST-583),-,Distiller Brine Overboard Pumps,Carver
USS Churchill County (LST-583),-,Auxiliary Boilers,Cleaver Brooks
USS Churchill County (LST-583),-,Pump & Low Water Control,Cleaver Brooks
USS Churchill County (LST-583),-,Angle Stop Valves (Drain From Air Tanks),Crane Co.
USS Churchill County (LST-583),-,Angle Stop Valves (Lp Air To Whistle),Crane Co.
USS Churchill County (LST-583),-,Flanged Globe Stop Valve (Lp Air To Sea Chests),Crane Co.
USS Churchill County (LST-583),-,Globe Needle Valves (Lp Air To Ship'S Service Air Clutch & Whistle),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Check Valves (Lp Air To Ship'S Service),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Screwed Valves (Drain From Whistle Airline),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Screwed Valves (Lp Air Outlets),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Screwed Valves (Lp Air To Fresh Water Pressure Tank),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Drain From Ship'S Service Line),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Lp Air To Automatic Control),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Lp Air To Ship'S Service),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Lp Air To Whistle),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Lp Service Air To Automatic Controls),Crane Co.
USS Churchill County (LST-583),-,Globe Valves (Fresh Water Filling),Crane Co.
USS Churchill County (LST-583),-,Horizontal Swing Check Valves (Lp Air To Fresh Water Pressure Tank),Crane Co.
USS Churchill County (LST-583),-,Lift Check Valves (Lp Air To Clutch Air Tank),Crane Co.
USS Churchill County (LST-583),-,Lift Check Valves (Lp Air To Whistles),Crane Co.
USS Churchill County (LST-583),-,Self Closing Valves (Lp Air To Sea Chests),Crane Co.
USS Churchill County (LST-583),-,Swing Check Valves (Diesel Oil Daily Service),Crane Co.
USS Churchill County (LST-583),-,Swing Check Valves (Diesel Oil Overflow),Crane Co.
USS Churchill County (LST-583),-,Swing Check Valves (Diesel Oil Settling Tank),Crane Co.
USS Churchill County (LST-583),-,Swing Check Valves (Distilled Water Connection),Crane Co.
USS Churchill County (LST-583),-,Angle Stop Check Valves,Crane Co.
USS Churchill County (LST-583),-,Angle Stop Valves (Discharge To Daily Service Tanks),Crane Co.
USS Churchill County (LST-583),-,Angle Stop Valves (Purifier Discharge From Settling Tanks),Crane Co.
USS Churchill County (LST-583),-,Angle Stop Valves (Purifier Discharge To Settling Tank Hand Pumps),Crane Co.
USS Churchill County (LST-583),-,Angle Stop Valves (Purifier Suction From Settling Tanks),Crane Co.
USS Churchill County (LST-583),-,Angle Stop Valves (Test Drains On Overboard Discharge),Crane Co.
USS Churchill County (LST-583),-,Angle Stop Valves (Test Drains),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Diesel Oil Filling Line),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Diesel Oil Transfer Pump Suction),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Discharge To Settling Tanks),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Emergency Feed Line To Generators),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Filling Line To Boiler Service Tank),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Fuel Oil Overflow Form Boiler Day Tank),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Fuel Oil Return From Diesel Generators),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Fuel Oil Return From Main Engines),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Fuel Oil To Main Engines & Diesel Generators),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (High Suction From Settling Tanks),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Low Suction From Daily Service Tanks),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Low Suction From Settling Tanks),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Overboard Discharge),Crane Co.
USS Churchill County (LST-583),-,Gate Valves (Suction From Tanks),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Check Valves (Discharge To Settling Tanks),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Check Valves (Discharge To Sludge Tank),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Check Valves (Drain From Lube Oil Purifier Heater),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Check Valves (Drain From Settling Tanks),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Check Valves (Overboard Discharge),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Check Valves (Priming Line To Main Engines),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Check Valves (Purifier Discharge To Discharge Manifold),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Cut Out For Fuel Oil Return),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Cut Out For Fuel Oil Supply),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Drain From Settling Tanks),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Fuel Oil Drains For Settling Tanks),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Fuel Oil To Diesel Engines),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Fuel Oil To Diesel Generators),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Steam To Lube Oil Purifier Heater),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Steam To Settling Tanks),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Test Line For Lube Oil Purifier Drain),Crane Co.
USS Churchill County (LST-583),-,Globe Stop Valves (Test Line For Settling Tank Drains),Crane Co.
USS Churchill County (LST-583),-,Horizontal Lift Check Valves (Overflow From Diesel Engines),Crane Co.
USS Churchill County (LST-583),-,Horizontal Lift Check Valves (Overflow From Diesel Generators),Crane Co.
USS Churchill County (LST-583),-,Hot Water Circulating Pumps,Deming Co.
USS Churchill County (LST-583),-,Duplex Strainers,Dri Steam Products
USS Churchill County (LST-583),-,C,Duro Pump Co.
USS Churchill County (LST-583),-,Distiller Condenser Fresh Water Distributing Pumps,Duro Pump Co.
USS Churchill County (LST-583),-,Distilling Condenser Fresh Water Distribution Pumps,Duro Pump Co.
USS Churchill County (LST-583),-,Fresh Water Pumps,Duro Pump Co.
USS Churchill County (LST-583),-,Distilling Plants,E.B. Badger & Sons
USS Churchill County (LST-583),-,Fresh Water Distribution Pumps,E.C. Schleyer
USS Churchill County (LST-583),-,Main Engine Exhaust Mufflers,Engineering Specialties
USS Churchill County (LST-583),-,Temperature Regulator Valves,Fulton Sylphon
USS Churchill County (LST-583),-,Lp Air Compressor (Ship'S Service),Gardner Denver
USS Churchill County (LST-583),-,Bilge & Ballast Pump,Gardner Denver
USS Churchill County (LST-583),-,Clean Ballast Pumps,Gardner Denver
USS Churchill County (LST-583),-,Main Propulsion Diesel Engines,General Motors Co.
USS Churchill County (LST-583),-,Ship'S Service Generator Diesel Engines,General Motors Co.
USS Churchill County (LST-583),-,Distiller Vapor Compressors,General Motors Co.
USS Churchill County (LST-583),-,Piston Cooling & Lube Oil Pressure Pump,General Motors Co.
USS Churchill County (LST-583),-,Hydraulic Motor Driven Pump,George D. Roper
USS Churchill County (LST-583),-,Generator Lube Oil Cooler,Harrison
USS Churchill County (LST-583),-,Lube Oil Heaters,Harrison
USS Churchill County (LST-583),-,Emergency Fire Pumps,Hercules
USS Churchill County (LST-583),-,Lp Air Compressors,Ingersoll Rand Co.
USS Churchill County (LST-583),-,Fresh Water Circulating Pumps,Ingersoll Rand Co.
USS Churchill County (LST-583),-,Generator & Distribution Switchboard,ITE Circuit Breaker
USS Churchill County (LST-583),-,Priming Pumps,Nash Engineering Co.
USS Churchill County (LST-583),-,Lube Oil Pumps,National Supply
USS Churchill County (LST-583),-,Diesel Oil Transfer Pumps,National Transit Pump
USS Churchill County (LST-583),-,"3"" Manifold Valve For Fuel Oil Suction & Transfer Piping",Northern Pump Co.
USS Churchill County (LST-583),-,Lp Air Compressors (Main Engine Clutches),Quincy Compressor Co.
USS Churchill County (LST-583),-,Distilling Plant Vapor Compressor,Roots Connersville
USS Churchill County (LST-583),-,Fresh Water Coolers,Ross Heater and Mfg. Co.
USS Churchill County (LST-583),-,Jacket Water Coolers,Ross Heater and Mfg. Co.
USS Churchill County (LST-583),-,Lube Oil Coolers,Ross Heater and Mfg. Co.
USS Churchill County (LST-583),-,Drain Cooler (Heating System),Ross Heater and Mfg. Co.
USS Churchill County (LST-583),-,Fresh Water Pumps,Schleyer
USS Churchill County (LST-583),-,Globe Valves,Security Engineering
USS Churchill County (LST-583),-,Diesel Oil Purifiers,Sharples Corp.
USS Churchill County (LST-583),-,Lube Oil Purifiers,Sharples Corp.
USS Churchill County (LST-583),-,Auxiliary Boilers,U.S. Radiator
USS Churchill County (LST-583),-,Boiler Fuel Oil Pump,U.S. Radiator
USS Churchill County (LST-583),-,Hydraulic 4-Way Valve,Vickers
USS Churchill County (LST-583),-,Boiler Fuel Oil Service Pump,Viking Pump Co.
USS Churchill County (LST-583),-,Angle Stop Check Valves,Walworth
USS Churchill County (LST-583),-,Evaporator Condensate Pumps,Warren Steam Pump Co.
USS Churchill County (LST-583),-,Brine Discharge Pumps,Warren Steam Pump Co.
USS Churchill County (LST-583),-,Evaporator Feed Pumps,Warren Steam Pump Co.
USS Churchill County (LST-583),-,Anchor Windlass,Webster Brinkley
"USS Somers (DD-947, DDG-34)",-,500 Gpm Fire Pumps,Aurora
"USS Somers (DD-947, DDG-34)",-,Boilers,Babcock & Wilcox
"USS Somers (DD-947, DDG-34)",-,Bilge Pumps,Blackmer Pump Co.
"USS Somers (DD-947, DDG-34)",-,Fuel Oil Stripping Pump,Blackmer Pump Co.
"USS Somers (DD-947, DDG-34)",-,Port Use Forced Draft Blowers,Buffalo Pumps
"USS Somers (DD-947, DDG-34)",-,Main Feed Booster Pumps,Buffalo Pumps
"USS Somers (DD-947, DDG-34)",-,Port & Cruising Feed Booster Pumps,Buffalo Pumps
"USS Somers (DD-947, DDG-34)",-,Reserve Feed Transfer Pumps,Buffalo Pumps
"USS Somers (DD-947, DDG-34)",-,Fresh Water Drain Pumps,Buffalo Pumps
"USS Somers (DD-947, DDG-34)",-,Forced Draft Blowers,Carrier
"USS Somers (DD-947, DDG-34)",-,Forced Draft Blower Turbines,Carrier
"USS Somers (DD-947, DDG-34)",-,Main Condensers,C.H. Wheeler
"USS Somers (DD-947, DDG-34)",-,Gland Exhauster Condensers,C.H. Wheeler
"USS Somers (DD-947, DDG-34)",-,Main Air Ejectors,C.H. Wheeler
"USS Somers (DD-947, DDG-34)",-,Auxiliary Air Ejectors,C.H. Wheeler
"USS Somers (DD-947, DDG-34)",-,Mechanical Cooling Chilled Water Circulating Pumps,C.H. Wheeler
"USS Somers (DD-947, DDG-34)",-,Mechanical Cooling Salt Water Circulating Pumps,C.H. Wheeler
"USS Somers (DD-947, DDG-34)",-,Valves For Main & Hp Auxiliary Steam,Crane Co.
"USS Somers (DD-947, DDG-34)",-,Fuel Oil Heaters,Davis Engineering
"USS Somers (DD-947, DDG-34)",-,Lube Oil Purifiers,DeLaval
"USS Somers (DD-947, DDG-34)",-,Attached Lube Oil Service Pumps,DeLaval
"USS Somers (DD-947, DDG-34)",-,Lube Oil Service Pumps,DeLaval
"USS Somers (DD-947, DDG-34)",-,Standby Lube Oil Service Pump Turbines,DeLaval
"USS Somers (DD-947, DDG-34)",-,Fuel Oil Transfer Pumps,DeLaval
"USS Somers (DD-947, DDG-34)",-,Fuel Oil Service Pumps,DeLaval
"USS Somers (DD-947, DDG-34)",-,Fuel Oil Service Pump Turbines,DeLaval
"USS Somers (DD-947, DDG-34)",-,Port & Cruising Fuel Oil Service Pumps,DeLaval
"USS Somers (DD-947, DDG-34)",-,Port & Cruising Feed Pumps,DeLaval
"USS Somers (DD-947, DDG-34)",-,Port & Cruising Feed Pump Turbines,DeLaval
"USS Somers (DD-947, DDG-34)",-,Main Condenser Condensate Pumps,DeLaval
"USS Somers (DD-947, DDG-34)",-,Main Condenser Condensate Pump Turbines,DeLaval
"USS Somers (DD-947, DDG-34)",-,Mechanical Cooling Chilled Water Circulating Pumps,Economy
"USS Somers (DD-947, DDG-34)",-,Mechanical Cooling Sea Water Circulating Pumps,Economy
"USS Somers (DD-947, DDG-34)",-,Main Feed Pump Gasket,Flexitallic
"USS Somers (DD-947, DDG-34)",-,Sea Water Pressure Reducing Valves,Foster Engineering Co.
"USS Somers (DD-947, DDG-34)",-,High Pressure Air Reducing Valves,Foster Engineering Co.
"USS Somers (DD-947, DDG-34)",-,Main Propulsion Turbines,General Electric Co.
"USS Somers (DD-947, DDG-34)",-,Auxiliary Condensers,General Electric Co.
"USS Somers (DD-947, DDG-34)",-,500 Kw Ship'S Service Generators,General Electric Co.
"USS Somers (DD-947, DDG-34)",-,Emergency Diesel Generators,General Electric Co.
"USS Somers (DD-947, DDG-34)",-,Distilling Plants,Griscom Russell Co.
"USS Somers (DD-947, DDG-34)",-,Distilling Plant Air Ejectors,Griscom Russell Co.
"USS Somers (DD-947, DDG-34)",-,Hot Water Circulator,H.A. Thrush & Co.
"USS Somers (DD-947, DDG-34)",-,Lube Oil Purifier Preheaters,Harrison
"USS Somers (DD-947, DDG-34)",-,Emergency Diesel Generator Diesel Engines,Hercules
"USS Somers (DD-947, DDG-34)",-,Anchor Windlass,Hyde Windlass Co.
"USS Somers (DD-947, DDG-34)",-,Steering Gear,Hyde Windlass Co.
"USS Somers (DD-947, DDG-34)",-,Thermostatic Regulating Valve For Fuel Oil Cooler,Lawler Automatic Controls
"USS Somers (DD-947, DDG-34)",-,Steam Strainers,Leslie Co.
"USS Somers (DD-947, DDG-34)",-,Steam Reducing Valves,Leslie Co.
"USS Somers (DD-947, DDG-34)",-,Pressure Reducing Valves,Leslie Co.
"USS Somers (DD-947, DDG-34)",-,Pressure Regulating Valve (Fuel Oil Service Pump),Leslie Co.
"USS Somers (DD-947, DDG-34)",-,Diaphragm Control Valves,Leslie Co.
"USS Somers (DD-947, DDG-34)",-,Steam Whistle,Leslie Co.
"USS Somers (DD-947, DDG-34)",-,Fuel Oil Heater Thermostatic Control Valves,Leslie Co.
"USS Somers (DD-947, DDG-34)",-,Air Pilot Operated Diaphragm Control Valves,Leslie Co.
"USS Somers (DD-947, DDG-34)",-,Steam Control Valve (Forced Draft Blowers),Mason Neilson Reg. Co.
"USS Somers (DD-947, DDG-34)",-,Fire Pump Priming Pump,Nash Engineering Co.
"USS Somers (DD-947, DDG-34)",-,Fresh Water Pump Priming Pumps,Nash Engineering Co.
"USS Somers (DD-947, DDG-34)",-,Diesel Oil Transfer Pumps,Roper
"USS Somers (DD-947, DDG-34)",-,Lube Oil Coolers,Ross Heater and Mfg. Co.
"USS Somers (DD-947, DDG-34)",-,Fuel Oil Coolers,Ross Heater and Mfg. Co.
"USS Somers (DD-947, DDG-34)",-,Fuel Oil Quick Closing Valves,Ruggles Klingemann
"USS Somers (DD-947, DDG-34)",-,Line Desuperheaters,Schutte & Koerting Co.
"USS Somers (DD-947, DDG-34)",-,Auxiliary Gland Leak-Off Exhausters,Spencer
"USS Somers (DD-947, DDG-34)",-,Main Feed Booster Pump Turbines,Terry Turbine Co.
"USS Somers (DD-947, DDG-34)",-,Port & Cruising Feed Booster Pump Turbines,Terry Turbine Co.
"USS Somers (DD-947, DDG-34)",-,Hp Steam Traps,Velan
"USS Somers (DD-947, DDG-34)",-,Lp Steam Traps,Velan
"USS Somers (DD-947, DDG-34)",-,Main Condenser Circulating Pumps,Warren Steam Pump Co.
"USS Somers (DD-947, DDG-34)",-,Distiller Distillate Pumps,Warren Steam Pump Co.
"USS Somers (DD-947, DDG-34)",-,Distiller Brine Overboard Pumps,Warren Steam Pump Co.
"USS Somers (DD-947, DDG-34)",-,Bilge Pumps,Warren Steam Pump Co.
"USS Somers (DD-947, DDG-34)",-,Fuel Oil Tank Stripping Pumps,Warren Steam Pump Co.
"USS Somers (DD-947, DDG-34)",-,Auxiliary Condenser Circulating Pumps,Weil Pump
"USS Somers (DD-947, DDG-34)",-,Auxiliary Machinery Cooling Water Pumps,Weil Pump
"USS Somers (DD-947, DDG-34)",-,250 Gpm Fire Pumps,Weil Pump
"USS Somers (DD-947, DDG-34)",-,Distiller Salt Water Circulating Pumps,Weil Pump
"USS Somers (DD-947, DDG-34)",-,Fresh Water Pumps,Weil Pump
"USS Somers (DD-947, DDG-34)",-,Main Gland Leakoff Exhauster,Westinghouse
"USS Somers (DD-947, DDG-34)",-,Main Condenser Circulating Pump Turbines,Westinghouse
"USS Somers (DD-947, DDG-34)",-,500 Gpm Fire Pump Turbine,Whiton
"USS Somers (DD-947, DDG-34)",-,Swing Check Valve (Fuel Oil Service Tanks),William Powell
"USS Somers (DD-947, DDG-34)",-,Hp Air Compressors,Worthington Mfg. Co.
"USS Somers (DD-947, DDG-34)",-,Lp & Combined Control Air Compressors,Worthington Mfg. Co.
"USS Somers (DD-947, DDG-34)",-,Deaerating Feed Tanks,Worthington Mfg. Co.
"USS Somers (DD-947, DDG-34)",-,Main Feed Pumps,Worthington Mfg. Co.
"USS Somers (DD-947, DDG-34)",-,Main Feed Pump Turbines,Worthington Mfg. Co.
"USS Somers (DD-947, DDG-34)",-,Auxiliary Condenser Condensate Pumps,Worthington Mfg. Co.
"USS Somers (DD-947, DDG-34)",-,Fresh Water Drain Tank Pumps,Worthington Mfg. Co.
"USS Somers (DD-947, DDG-34)",-,Distiller Salt Water Heater Drain Pumps,Worthington Mfg. Co.
USS Shenandoah (AD-26),-,Anchor Windlass,Baldwin
USS Shenandoah (AD-26),-,Main Circulating Pump Turbines,B.F. Sturtevant Co.
USS Shenandoah (AD-26),-,Fire Pump Diesel Engine,Buda
USS Shenandoah (AD-26),-,Diesel Oil Transfer Pumps,Calmes Engineering
USS Shenandoah (AD-26),-,Auxiliary Condensers,C.H. Wheeler
USS Shenandoah (AD-26),-,Gate Valves,Chapman
USS Shenandoah (AD-26),-,Angle Hose Valves,Crane Co.
USS Shenandoah (AD-26),-,Angle Stop Check Valves,Crane Co.
USS Shenandoah (AD-26),-,Angle Stop Valves (Fire & Flushing System),Crane Co.
USS Shenandoah (AD-26),-,Swing Check Valves (Fire & Flushing System),Crane Co.
USS Shenandoah (AD-26),-,Angle Check Valves (Fresh Water System),Crane Co.
USS Shenandoah (AD-26),-,Angle Relief Valves (Fresh Water System),Crane Co.
USS Shenandoah (AD-26),-,Angle Relief Valves,Crane Co.
USS Shenandoah (AD-26),-,Angle Stop Valves (Auxiliary Exhaust Valve Drain),Crane Co.
USS Shenandoah (AD-26),-,Angle Stop Valves (Auxiliary Steam Piping),Crane Co.
USS Shenandoah (AD-26),-,Angle Stop Valves (General Service Pumps),Crane Co.
USS Shenandoah (AD-26),-,Angle Stop Valves (Lube Oil Coolers),Crane Co.
USS Shenandoah (AD-26),-,Angle Stop Valves (Main Air Ejector Steam Strainer Drain),Crane Co.
USS Shenandoah (AD-26),-,Angle Stop Valves (Main Steam Piping),Crane Co.
USS Shenandoah (AD-26),-,Angle Stop Valves (Steam Drain Piping),Crane Co.
USS Shenandoah (AD-26),-,Angle Stop Valves (Turbine Gland Seal & Drain Piping),Crane Co.
USS Shenandoah (AD-26),-,Angle Valve (Fresh Water System),Crane Co.
USS Shenandoah (AD-26),-,Angle Valves (Turbine Gland Seal & Drain Piping),Crane Co.
USS Shenandoah (AD-26),-,Angle Valves (Steam Drain Piping),Crane Co.
USS Shenandoah (AD-26),-,Constant Pressure Governors (Auxiliary Steam Piping),Crane Co.
USS Shenandoah (AD-26),-,Control Valves (Turbine Gland Seal & Drain Piping),Crane Co.
USS Shenandoah (AD-26),-,Gate Valve (Filling For Diesel Oil Tanks),Crane Co.
USS Shenandoah (AD-26),-,Gate Valves (Fire & Flushing System),Crane Co.
USS Shenandoah (AD-26),-,Gate Valves (Firemain Cutout),Crane Co.
USS Shenandoah (AD-26),-,Gate Valves (Firemain Drainage),Crane Co.
USS Shenandoah (AD-26),-,Gate Valves (Fresh Water System),Crane Co.
USS Shenandoah (AD-26),-,Gate Valves (Sanitary Salt Water),Crane Co.
USS Shenandoah (AD-26),-,Gate Valves (Turbine Gland Seal & Drain Piping),Crane Co.
USS Shenandoah (AD-26),-,Globe Needle Valves (Auxiliary Steam Piping),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Check Valves (Steam Drain Piping),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valve (Soot Blower Steam Supply),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Auxiliary Steam Piping),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Auxiliary Steam Strainer Drain),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Auxiliary Exhaust Fitting Drain),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Auxiliary Exhaust Oil Separator Drain),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Auxiliary Feed Pumps),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Diesel Oil Transfer Pumps),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Fire & Bilge Pumps),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Fuel Oil Service Pumps),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Main Condensate Pumps),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Main Steam Piping),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Steam Drain Piping),Crane Co.
USS Shenandoah (AD-26),-,Globe Stop Valves (Turbine Gland Seal & Drain Piping),Crane Co.
USS Shenandoah (AD-26),-,Globe Valve (Soot Blower Drain),Crane Co.
USS Shenandoah (AD-26),-,Globe Valves (Fire & Flushing System),Crane Co.
USS Shenandoah (AD-26),-,Globe Valves (Fresh Water Cooler),Crane Co.
USS Shenandoah (AD-26),-,Globe Valves (Fresh Water Suction),Crane Co.
USS Shenandoah (AD-26),-,Globe Valves (Fresh Water System),Crane Co.
USS Shenandoah (AD-26),-,Globe Valves (Sanitary Salt Water),Crane Co.
USS Shenandoah (AD-26),-,Globe Valves (Steam Drain Piping),Crane Co.
USS Shenandoah (AD-26),-,Globe Valves (Strainer Connection To Fire Station),Crane Co.
USS Shenandoah (AD-26),-,Hose Angle Valves (Fresh Water Suction),Crane Co.
USS Shenandoah (AD-26),-,Lift Check Valves (Auxiliary Steam Piping),Crane Co.
USS Shenandoah (AD-26),-,Mixing Valve (Laundry Washer),Crane Co.
USS Shenandoah (AD-26),-,Pressure Regulators (Auxiliary Steam Piping),Crane Co.
USS Shenandoah (AD-26),-,Reducing Valves (Auxiliary Steam),Crane Co.
USS Shenandoah (AD-26),-,Screw Down Check Valves (Fresh Water System),Crane Co.
USS Shenandoah (AD-26),-,Stop Check Valves (Fire & Flushing System),Crane Co.
USS Shenandoah (AD-26),-,Stop Check Valves (Sprinkling),Crane Co.
USS Shenandoah (AD-26),-,Stop Check Valves (Steam Drain Piping),Crane Co.
USS Shenandoah (AD-26),-,Swing Check Valve (Overflow From Contaminated F.O. Tanks),Crane Co.
USS Shenandoah (AD-26),-,Swing Check Valves (Fresh Water System),Crane Co.
USS Shenandoah (AD-26),-,Swing Check Valves (Fresh Water Tank),Crane Co.
USS Shenandoah (AD-26),-,Swing Check Valves (Sanitary Salt Water),Crane Co.
USS Shenandoah (AD-26),-,Lube Oil Purifiers,DeLaval
USS Shenandoah (AD-26),-,Lube Oil Heaters,DeLaval
USS Shenandoah (AD-26),-,Lube Oil Service Pumps,DeLaval
USS Shenandoah (AD-26),-,Fuel Oil Service Pumps,DeLaval
USS Shenandoah (AD-26),-,Fresh Water Pumps,Duro Pump Co.
USS Shenandoah (AD-26),-,Emergency Generator Booster Pump,Duro Pump Co.
USS Shenandoah (AD-26),-,Refrigerator Condensate Circulating Pump,Duro Pump Co.
USS Shenandoah (AD-26),-,Boiler Auxiliary Steam Stop Globe Valves,Edward Valves
USS Shenandoah (AD-26),-,Boiler Main Steam Stop Valves,Edward Valves
USS Shenandoah (AD-26),-,Gate Valve (Cargo Lube Oil Piping),Everlasting
USS Shenandoah (AD-26),-,Boilers,Foster Wheeler
USS Shenandoah (AD-26),-,Distiller Plants,Foster Wheeler
USS Shenandoah (AD-26),-,Lp Air Compressors,Gardner Denver
USS Shenandoah (AD-26),-,Auxiliary Circulating Pumps,Gardner Denver
USS Shenandoah (AD-26),-,Fire Pump (Diesel Driven),Gardner Denver
USS Shenandoah (AD-26),-,750 Kw Ship'S Service Generator Turbines,General Electric Co.
USS Shenandoah (AD-26),-,Emergency Generator Diesel Engines,General Motors Co.
USS Shenandoah (AD-26),-,Fuel Oil Heaters,Griscom Russell Co.
USS Shenandoah (AD-26),-,Steam Pressure Reducing Valves,Grove Valve & Regulator Co.
USS Shenandoah (AD-26),-,Steering Gear,Hyde Windlass Co.
USS Shenandoah (AD-26),-,Hp Air Compressors,Ingersoll Rand Co.
USS Shenandoah (AD-26),-,Lp Air Compressors,Ingersoll Rand Co.
USS Shenandoah (AD-26),-,Main Condensers,Ingersoll Rand Co.
USS Shenandoah (AD-26),-,Main Air Ejectors,Ingersoll Rand Co.
USS Shenandoah (AD-26),-,Main Feed Pumps,Ingersoll Rand Co.
USS Shenandoah (AD-26),-,Auxiliary Condensate Pumps,Ingersoll Rand Co.
USS Shenandoah (AD-26),-,Magazine Sprinkler Valves,Jenkins Brothers
USS Shenandoah (AD-26),-,Boiler Water Gage With Valves,Jerguson Gage & Valve
USS Shenandoah (AD-26),-,Steam Whistle,Leslie Co.
USS Shenandoah (AD-26),-,Pump Pressure Regulating Governors,Leslie Co.
USS Shenandoah (AD-26),-,Reducing Valve & Strainer For Auxiliary Steam,Leslie Co.
USS Shenandoah (AD-26),-,Constant Pressure Regulator (Fuel Oil Service Pump),Leslie Co.
USS Shenandoah (AD-26),-,Atmospheric Drain Tank Drain Pump,Lombard Governor Corp.
USS Shenandoah (AD-26),-,Fire & Sanitary Pump,Lombard Governor Corp.
USS Shenandoah (AD-26),-,Fire & Flushing Pumps,Lombard Governor Corp.
USS Shenandoah (AD-26),-,Angle Relief Valves,Lombard Governor Corp.
USS Shenandoah (AD-26),-,Magazine Sprinkler Valves,M. Greenberg's Sons
USS Shenandoah (AD-26),-,Fire Main System Hose Valves,M. Greenberg's Sons
USS Shenandoah (AD-26),-,Horizontal & Vertical Swing Check Valves,M. Greenberg's Sons
USS Shenandoah (AD-26),-,Muffler,Maxim Silencer Co.
USS Shenandoah (AD-26),-,Fresh Water Priming Pumps,Nash Engineering Co.
USS Shenandoah (AD-26),-,Manifold (Feed Suction & Discharge),National Radiator
